Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
root	2	786420	LastDelay	0.0175914	17591.4	1	6
root	2	786420	FullDelay	0.0175914	17591.4	1	6
root	2	786421	LastDelay	0.0175914	17591.4	1	6
root	2	786421	FullDelay	0.0175914	17591.4	1	6
root	2	786422	LastDelay	0.0175914	17591.4	1	6
root	2	786422	FullDelay	0.0175914	17591.4	1	6
root	2	786423	LastDelay	0.0175914	17591.4	1	6
root	2	786423	FullDelay	0.0175914	17591.4	1	6
root	2	786424	LastDelay	0.0175914	17591.4	1	6
root	2	786424	FullDelay	0.0175914	17591.4	1	6
root	2	786425	LastDelay	0.0175914	17591.4	1	6
root	2	786425	FullDelay	0.0175914	17591.4	1	6
root	2	786426	LastDelay	0.0175914	17591.4	1	6
root	2	786426	FullDelay	0.0175914	17591.4	1	6
root	2	786427	LastDelay	0.0175914	17591.4	1	6
root	2	786427	FullDelay	0.0175914	17591.4	1	6
root	2	786428	LastDelay	0.0175914	17591.4	1	6
root	2	786428	FullDelay	0.0175914	17591.4	1	6
root	2	786429	LastDelay	0.0175914	17591.4	1	6
root	2	786429	FullDelay	0.0175914	17591.4	1	6
root	2	786430	LastDelay	0.0175914	17591.4	1	6
root	2	786430	FullDelay	0.0175914	17591.4	1	6
root	2	786431	LastDelay	0.0175914	17591.4	1	6
root	2	786431	FullDelay	0.0175914	17591.4	1	6
root	2	786432	LastDelay	0.0175914	17591.4	1	6
root	2	786432	FullDelay	0.0175914	17591.4	1	6
root	2	786433	LastDelay	0.0175914	17591.4	1	6
root	2	786433	FullDelay	0.0175914	17591.4	1	6
root	2	786434	LastDelay	0.0175914	17591.4	1	6
root	2	786434	FullDelay	0.0175914	17591.4	1	6
root	2	786435	LastDelay	0.0175914	17591.4	1	6
root	2	786435	FullDelay	0.0175914	17591.4	1	6
root	2	786436	LastDelay	0.0175914	17591.4	1	6
root	2	786436	FullDelay	0.0175914	17591.4	1	6
root	2	786437	LastDelay	0.0175914	17591.4	1	6
root	2	786437	FullDelay	0.0175914	17591.4	1	6
root	2	786438	LastDelay	0.0175914	17591.4	1	6
root	2	786438	FullDelay	0.0175914	17591.4	1	6
root	2	786439	LastDelay	0.0175914	17591.4	1	6
root	2	786439	FullDelay	0.0175914	17591.4	1	6
root	2	786440	LastDelay	0.0175914	17591.4	1	6
root	2	786440	FullDelay	0.0175914	17591.4	1	6
root	2	786441	LastDelay	0.0175914	17591.4	1	6
root	2	786441	FullDelay	0.0175914	17591.4	1	6
root	2	786442	LastDelay	0.0175914	17591.4	1	6
root	2	786442	FullDelay	0.0175914	17591.4	1	6
root	2	786443	LastDelay	0.0175914	17591.4	1	6
root	2	786443	FullDelay	0.0175914	17591.4	1	6
root	2	786444	LastDelay	0.0175914	17591.4	1	6
root	2	786444	FullDelay	0.0175914	17591.4	1	6
root	2	786445	LastDelay	0.0175914	17591.4	1	6
root	2	786445	FullDelay	0.0175914	17591.4	1	6
root	2	786446	LastDelay	0.0175914	17591.4	1	6
root	2	786446	FullDelay	0.0175914	17591.4	1	6
root	2	786447	LastDelay	0.0175914	17591.4	1	6
root	2	786447	FullDelay	0.0175914	17591.4	1	6
root	2	786448	LastDelay	0.0175914	17591.4	1	6
root	2	786448	FullDelay	0.0175914	17591.4	1	6
root	2	786449	LastDelay	0.0175914	17591.4	1	6
root	2	786449	FullDelay	0.0175914	17591.4	1	6
root	2	786450	LastDelay	0.0175914	17591.4	1	6
root	2	786450	FullDelay	0.0175914	17591.4	1	6
root	2	786451	LastDelay	0.0175914	17591.4	1	6
root	2	786451	FullDelay	0.0175914	17591.4	1	6
root	2	786452	LastDelay	0.0175914	17591.4	1	6
root	2	786452	FullDelay	0.0175914	17591.4	1	6
root	2	786453	LastDelay	0.0175914	17591.4	1	6
root	2	786453	FullDelay	0.0175914	17591.4	1	6
root	2	786454	LastDelay	0.0175914	17591.4	1	6
root	2	786454	FullDelay	0.0175914	17591.4	1	6
root	2	786455	LastDelay	0.0175914	17591.4	1	6
root	2	786455	FullDelay	0.0175914	17591.4	1	6
root	2	786456	LastDelay	0.0178752	17875.2	1	6
root	2	786456	FullDelay	0.0178752	17875.2	1	6
root	2	786457	LastDelay	0.0178752	17875.2	1	6
root	2	786457	FullDelay	0.0178752	17875.2	1	6
root	2	786458	LastDelay	0.0178752	17875.2	1	6
root	2	786458	FullDelay	0.0178752	17875.2	1	6
root	2	786459	LastDelay	0.0178752	17875.2	1	6
root	2	786459	FullDelay	0.0178752	17875.2	1	6
root	2	786460	LastDelay	0.0178752	17875.2	1	6
root	2	786460	FullDelay	0.0178752	17875.2	1	6
root	2	786461	LastDelay	0.0178752	17875.2	1	6
root	2	786461	FullDelay	0.0178752	17875.2	1	6
root	2	786462	LastDelay	0.0178752	17875.2	1	6
root	2	786462	FullDelay	0.0178752	17875.2	1	6
root	2	786463	LastDelay	0.0178752	17875.2	1	6
root	2	786463	FullDelay	0.0178752	17875.2	1	6
root	2	786464	LastDelay	0.0178752	17875.2	1	6
root	2	786464	FullDelay	0.0178752	17875.2	1	6
root	2	786465	LastDelay	0.0178752	17875.2	1	6
root	2	786465	FullDelay	0.0178752	17875.2	1	6
root	2	786466	LastDelay	0.0178752	17875.2	1	6
root	2	786466	FullDelay	0.0178752	17875.2	1	6
root	2	786467	LastDelay	0.0178752	17875.2	1	6
root	2	786467	FullDelay	0.0178752	17875.2	1	6
root	2	786468	LastDelay	0.0178752	17875.2	1	6
root	2	786468	FullDelay	0.0178752	17875.2	1	6
root	2	786469	LastDelay	0.0178752	17875.2	1	6
root	2	786469	FullDelay	0.0178752	17875.2	1	6
root	2	786470	LastDelay	0.0178752	17875.2	1	6
root	2	786470	FullDelay	0.0178752	17875.2	1	6
root	2	786471	LastDelay	0.0178752	17875.2	1	6
root	2	786471	FullDelay	0.0178752	17875.2	1	6
root	2	786472	LastDelay	0.0178752	17875.2	1	6
root	2	786472	FullDelay	0.0178752	17875.2	1	6
root	2	786473	LastDelay	0.0178752	17875.2	1	6
root	2	786473	FullDelay	0.0178752	17875.2	1	6
root	2	373071	LastDelay	0.00452173	4521.73	1	6
root	2	373071	FullDelay	0.00452173	4521.73	1	6
root	2	373072	LastDelay	0.00452173	4521.73	1	6
root	2	373072	FullDelay	0.00452173	4521.73	1	6
root	2	373073	LastDelay	0.00480546	4805.46	1	6
root	2	373073	FullDelay	0.00480546	4805.46	1	6
root	2	373074	LastDelay	0.00452173	4521.73	1	6
root	2	373074	FullDelay	0.00452173	4521.73	1	6
root	2	373075	LastDelay	0.00452173	4521.73	1	6
root	2	373075	FullDelay	0.00452173	4521.73	1	6
root	2	373076	LastDelay	0.00480546	4805.46	1	6
root	2	373076	FullDelay	0.00480546	4805.46	1	6
root	2	373077	LastDelay	0.00452173	4521.73	1	6
root	2	373077	FullDelay	0.00452173	4521.73	1	6
root	2	373078	LastDelay	0.00452173	4521.73	1	6
root	2	373078	FullDelay	0.00452173	4521.73	1	6
root	2	373079	LastDelay	0.00452173	4521.73	1	6
root	2	373079	FullDelay	0.00452173	4521.73	1	6
root	2	373080	LastDelay	0.00480546	4805.46	1	6
root	2	373080	FullDelay	0.00480546	4805.46	1	6
root	2	373081	LastDelay	0.00452173	4521.73	1	6
root	2	373081	FullDelay	0.00452173	4521.73	1	6
root	2	373082	LastDelay	0.00452173	4521.73	1	6
root	2	373082	FullDelay	0.00452173	4521.73	1	6
root	2	373083	LastDelay	0.00452173	4521.73	1	6
root	2	373083	FullDelay	0.00452173	4521.73	1	6
root	2	373084	LastDelay	0.00452173	4521.73	1	6
root	2	373084	FullDelay	0.00452173	4521.73	1	6
root	2	373085	LastDelay	0.00480546	4805.46	1	6
root	2	373085	FullDelay	0.00480546	4805.46	1	6
root	2	373086	LastDelay	0.00452173	4521.73	1	6
root	2	373086	FullDelay	0.00452173	4521.73	1	6
root	2	373087	LastDelay	0.00452173	4521.73	1	6
root	2	373087	FullDelay	0.00452173	4521.73	1	6
root	2	373088	LastDelay	0.00452173	4521.73	1	6
root	2	373088	FullDelay	0.00452173	4521.73	1	6
root	2	373089	LastDelay	0.00452173	4521.73	1	6
root	2	373089	FullDelay	0.00452173	4521.73	1	6
root	2	373090	LastDelay	0.00452173	4521.73	1	6
root	2	373090	FullDelay	0.00452173	4521.73	1	6
root	2	373091	LastDelay	0.00480546	4805.46	1	6
root	2	373091	FullDelay	0.00480546	4805.46	1	6
root	2	373092	LastDelay	0.00452173	4521.73	1	6
root	2	373092	FullDelay	0.00452173	4521.73	1	6
root	2	373093	LastDelay	0.00452173	4521.73	1	6
root	2	373093	FullDelay	0.00452173	4521.73	1	6
root	2	373094	LastDelay	0.00452173	4521.73	1	6
root	2	373094	FullDelay	0.00452173	4521.73	1	6
root	2	373095	LastDelay	0.00452173	4521.73	1	6
root	2	373095	FullDelay	0.00452173	4521.73	1	6
root	2	373096	LastDelay	0.00452173	4521.73	1	6
root	2	373096	FullDelay	0.00452173	4521.73	1	6
root	2	373097	LastDelay	0.00452173	4521.73	1	6
root	2	373097	FullDelay	0.00452173	4521.73	1	6
root	2	373098	LastDelay	0.00480546	4805.46	1	6
root	2	373098	FullDelay	0.00480546	4805.46	1	6
root	2	373099	LastDelay	0.00452173	4521.73	1	6
root	2	373099	FullDelay	0.00452173	4521.73	1	6
root	2	373100	LastDelay	0.00452173	4521.73	1	6
root	2	373100	FullDelay	0.00452173	4521.73	1	6
root	2	373101	LastDelay	0.00452173	4521.73	1	6
root	2	373101	FullDelay	0.00452173	4521.73	1	6
root	2	373102	LastDelay	0.00452173	4521.73	1	6
root	2	373102	FullDelay	0.00452173	4521.73	1	6
root	2	373103	LastDelay	0.00452173	4521.73	1	6
root	2	373103	FullDelay	0.00452173	4521.73	1	6
root	2	373104	LastDelay	0.00452173	4521.73	1	6
root	2	373104	FullDelay	0.00452173	4521.73	1	6
root	2	373105	LastDelay	0.00452173	4521.73	1	6
root	2	373105	FullDelay	0.00452173	4521.73	1	6
root	2	373106	LastDelay	0.00480546	4805.46	1	6
root	2	373106	FullDelay	0.00480546	4805.46	1	6
root	2	373107	LastDelay	0.00452173	4521.73	1	6
root	2	373107	FullDelay	0.00452173	4521.73	1	6
root	2	373108	LastDelay	0.00452173	4521.73	1	6
root	2	373108	FullDelay	0.00452173	4521.73	1	6
root	2	373109	LastDelay	0.00452173	4521.73	1	6
root	2	373109	FullDelay	0.00452173	4521.73	1	6
root	2	373110	LastDelay	0.00452173	4521.73	1	6
root	2	373110	FullDelay	0.00452173	4521.73	1	6
root	2	373111	LastDelay	0.00452173	4521.73	1	6
root	2	373111	FullDelay	0.00452173	4521.73	1	6
root	2	373112	LastDelay	0.00452173	4521.73	1	6
root	2	373112	FullDelay	0.00452173	4521.73	1	6
root	2	373113	LastDelay	0.00452173	4521.73	1	6
root	2	373113	FullDelay	0.00452173	4521.73	1	6
root	2	373114	LastDelay	0.00452173	4521.73	1	6
root	2	373114	FullDelay	0.00452173	4521.73	1	6
root	2	373115	LastDelay	0.00480546	4805.46	1	6
root	2	373115	FullDelay	0.00480546	4805.46	1	6
root	2	373116	LastDelay	0.00452173	4521.73	1	6
root	2	373116	FullDelay	0.00452173	4521.73	1	6
root	2	373117	LastDelay	0.00452173	4521.73	1	6
root	2	373117	FullDelay	0.00452173	4521.73	1	6
root	2	373118	LastDelay	0.00452173	4521.73	1	6
root	2	373118	FullDelay	0.00452173	4521.73	1	6
root	2	373119	LastDelay	0.00452173	4521.73	1	6
root	2	373119	FullDelay	0.00452173	4521.73	1	6
root	2	373120	LastDelay	0.00452173	4521.73	1	6
root	2	373120	FullDelay	0.00452173	4521.73	1	6
root	2	373121	LastDelay	0.00452173	4521.73	1	6
root	2	373121	FullDelay	0.00452173	4521.73	1	6
root	2	373122	LastDelay	0.00452173	4521.73	1	6
root	2	373122	FullDelay	0.00452173	4521.73	1	6
root	2	373123	LastDelay	0.00452173	4521.73	1	6
root	2	373123	FullDelay	0.00452173	4521.73	1	6
root	2	373124	LastDelay	0.00452173	4521.73	1	6
root	2	373124	FullDelay	0.00452173	4521.73	1	6
root	2	373125	LastDelay	0.00480546	4805.46	1	6
root	2	373125	FullDelay	0.00480546	4805.46	1	6
root	2	373126	LastDelay	0.00452173	4521.73	1	6
root	2	373126	FullDelay	0.00452173	4521.73	1	6
root	2	373127	LastDelay	0.00452173	4521.73	1	6
root	2	373127	FullDelay	0.00452173	4521.73	1	6
root	2	373128	LastDelay	0.00452173	4521.73	1	6
root	2	373128	FullDelay	0.00452173	4521.73	1	6
root	2	373129	LastDelay	0.00452173	4521.73	1	6
root	2	373129	FullDelay	0.00452173	4521.73	1	6
root	2	373130	LastDelay	0.00452173	4521.73	1	6
root	2	373130	FullDelay	0.00452173	4521.73	1	6
root	2	373131	LastDelay	0.00452173	4521.73	1	6
root	2	373131	FullDelay	0.00452173	4521.73	1	6
root	2	373132	LastDelay	0.00452173	4521.73	1	6
root	2	373132	FullDelay	0.00452173	4521.73	1	6
root	2	373133	LastDelay	0.00452173	4521.73	1	6
root	2	373133	FullDelay	0.00452173	4521.73	1	6
root	2	373134	LastDelay	0.00452173	4521.73	1	6
root	2	373134	FullDelay	0.00452173	4521.73	1	6
root	2	373135	LastDelay	0.00452173	4521.73	1	6
root	2	373135	FullDelay	0.00452173	4521.73	1	6
root	2	373136	LastDelay	0.00480546	4805.46	1	6
root	2	373136	FullDelay	0.00480546	4805.46	1	6
root	2	373137	LastDelay	0.00452173	4521.73	1	6
root	2	373137	FullDelay	0.00452173	4521.73	1	6
root	2	373138	LastDelay	0.00452173	4521.73	1	6
root	2	373138	FullDelay	0.00452173	4521.73	1	6
root	2	373139	LastDelay	0.00452173	4521.73	1	6
root	2	373139	FullDelay	0.00452173	4521.73	1	6
root	2	373140	LastDelay	0.00452173	4521.73	1	6
root	2	373140	FullDelay	0.00452173	4521.73	1	6
root	2	373141	LastDelay	0.00452173	4521.73	1	6
root	2	373141	FullDelay	0.00452173	4521.73	1	6
root	2	373142	LastDelay	0.00452173	4521.73	1	6
root	2	373142	FullDelay	0.00452173	4521.73	1	6
root	2	373143	LastDelay	0.00452173	4521.73	1	6
root	2	373143	FullDelay	0.00452173	4521.73	1	6
root	2	373144	LastDelay	0.00452173	4521.73	1	6
root	2	373144	FullDelay	0.00452173	4521.73	1	6
root	2	373145	LastDelay	0.00452173	4521.73	1	6
root	2	373145	FullDelay	0.00452173	4521.73	1	6
root	2	373146	LastDelay	0.00452173	4521.73	1	6
root	2	373146	FullDelay	0.00452173	4521.73	1	6
root	2	373147	LastDelay	0.00452173	4521.73	1	6
root	2	373147	FullDelay	0.00452173	4521.73	1	6
root	2	373148	LastDelay	0.00480546	4805.46	1	6
root	2	373148	FullDelay	0.00480546	4805.46	1	6
root	2	373149	LastDelay	0.00452173	4521.73	1	6
root	2	373149	FullDelay	0.00452173	4521.73	1	6
root	2	373150	LastDelay	0.00452173	4521.73	1	6
root	2	373150	FullDelay	0.00452173	4521.73	1	6
root	2	373151	LastDelay	0.00452173	4521.73	1	6
root	2	373151	FullDelay	0.00452173	4521.73	1	6
root	2	373152	LastDelay	0.00452173	4521.73	1	6
root	2	373152	FullDelay	0.00452173	4521.73	1	6
root	2	373153	LastDelay	0.00452173	4521.73	1	6
root	2	373153	FullDelay	0.00452173	4521.73	1	6
root	2	373154	LastDelay	0.00452173	4521.73	1	6
root	2	373154	FullDelay	0.00452173	4521.73	1	6
root	2	373155	LastDelay	0.00452173	4521.73	1	6
root	2	373155	FullDelay	0.00452173	4521.73	1	6
root	2	373156	LastDelay	0.00452173	4521.73	1	6
root	2	373156	FullDelay	0.00452173	4521.73	1	6
root	2	373157	LastDelay	0.00452173	4521.73	1	6
root	2	373157	FullDelay	0.00452173	4521.73	1	6
root	2	373158	LastDelay	0.00452173	4521.73	1	6
root	2	373158	FullDelay	0.00452173	4521.73	1	6
root	2	373159	LastDelay	0.00452173	4521.73	1	6
root	2	373159	FullDelay	0.00452173	4521.73	1	6
root	2	373160	LastDelay	0.00452173	4521.73	1	6
root	2	373160	FullDelay	0.00452173	4521.73	1	6
root	2	373161	LastDelay	0.00480546	4805.46	1	6
root	2	373161	FullDelay	0.00480546	4805.46	1	6
root	2	373162	LastDelay	0.00452173	4521.73	1	6
root	2	373162	FullDelay	0.00452173	4521.73	1	6
root	2	373163	LastDelay	0.00452173	4521.73	1	6
root	2	373163	FullDelay	0.00452173	4521.73	1	6
root	2	373164	LastDelay	0.00452173	4521.73	1	6
root	2	373164	FullDelay	0.00452173	4521.73	1	6
root	2	373165	LastDelay	0.00452173	4521.73	1	6
root	2	373165	FullDelay	0.00452173	4521.73	1	6
root	2	373166	LastDelay	0.00452173	4521.73	1	6
root	2	373166	FullDelay	0.00452173	4521.73	1	6
root	2	373167	LastDelay	0.00452173	4521.73	1	6
root	2	373167	FullDelay	0.00452173	4521.73	1	6
root	2	373168	LastDelay	0.00452173	4521.73	1	6
root	2	373168	FullDelay	0.00452173	4521.73	1	6
root	2	373169	LastDelay	0.00452173	4521.73	1	6
root	2	373169	FullDelay	0.00452173	4521.73	1	6
root	2	373170	LastDelay	0.00452173	4521.73	1	6
root	2	373170	FullDelay	0.00452173	4521.73	1	6
root	2	373171	LastDelay	0.00452173	4521.73	1	6
root	2	373171	FullDelay	0.00452173	4521.73	1	6
root	2	373172	LastDelay	0.00452173	4521.73	1	6
root	2	373172	FullDelay	0.00452173	4521.73	1	6
root	2	373173	LastDelay	0.00452173	4521.73	1	6
root	2	373173	FullDelay	0.00452173	4521.73	1	6
root	2	373174	LastDelay	0.00452173	4521.73	1	6
root	2	373174	FullDelay	0.00452173	4521.73	1	6
root	2	373175	LastDelay	0.00480546	4805.46	1	6
root	2	373175	FullDelay	0.00480546	4805.46	1	6
root	2	373176	LastDelay	0.00452173	4521.73	1	6
root	2	373176	FullDelay	0.00452173	4521.73	1	6
root	2	373177	LastDelay	0.00452173	4521.73	1	6
root	2	373177	FullDelay	0.00452173	4521.73	1	6
root	2	373178	LastDelay	0.00452173	4521.73	1	6
root	2	373178	FullDelay	0.00452173	4521.73	1	6
root	2	373179	LastDelay	0.00452173	4521.73	1	6
root	2	373179	FullDelay	0.00452173	4521.73	1	6
root	2	373180	LastDelay	0.00452173	4521.73	1	6
root	2	373180	FullDelay	0.00452173	4521.73	1	6
root	2	373181	LastDelay	0.00452173	4521.73	1	6
root	2	373181	FullDelay	0.00452173	4521.73	1	6
root	2	373182	LastDelay	0.00452173	4521.73	1	6
root	2	373182	FullDelay	0.00452173	4521.73	1	6
root	2	373183	LastDelay	0.00452173	4521.73	1	6
root	2	373183	FullDelay	0.00452173	4521.73	1	6
root	2	373184	LastDelay	0.00452173	4521.73	1	6
root	2	373184	FullDelay	0.00452173	4521.73	1	6
root	2	373185	LastDelay	0.00452173	4521.73	1	6
root	2	373185	FullDelay	0.00452173	4521.73	1	6
root	2	373186	LastDelay	0.00452173	4521.73	1	6
root	2	373186	FullDelay	0.00452173	4521.73	1	6
root	2	373187	LastDelay	0.00452173	4521.73	1	6
root	2	373187	FullDelay	0.00452173	4521.73	1	6
root	2	373188	LastDelay	0.00452173	4521.73	1	6
root	2	373188	FullDelay	0.00452173	4521.73	1	6
root	2	373189	LastDelay	0.00452173	4521.73	1	6
root	2	373189	FullDelay	0.00452173	4521.73	1	6
root	2	373190	LastDelay	0.00480546	4805.46	1	6
root	2	373190	FullDelay	0.00480546	4805.46	1	6
root	2	373191	LastDelay	0.00452173	4521.73	1	6
root	2	373191	FullDelay	0.00452173	4521.73	1	6
root	2	373192	LastDelay	0.00452173	4521.73	1	6
root	2	373192	FullDelay	0.00452173	4521.73	1	6
root	2	373193	LastDelay	0.00452173	4521.73	1	6
root	2	373193	FullDelay	0.00452173	4521.73	1	6
root	2	373194	LastDelay	0.00452173	4521.73	1	6
root	2	373194	FullDelay	0.00452173	4521.73	1	6
root	2	373195	LastDelay	0.00452173	4521.73	1	6
root	2	373195	FullDelay	0.00452173	4521.73	1	6
root	2	373196	LastDelay	0.00452173	4521.73	1	6
root	2	373196	FullDelay	0.00452173	4521.73	1	6
root	2	373197	LastDelay	0.00452173	4521.73	1	6
root	2	373197	FullDelay	0.00452173	4521.73	1	6
root	2	373198	LastDelay	0.00452173	4521.73	1	6
root	2	373198	FullDelay	0.00452173	4521.73	1	6
root	2	373199	LastDelay	0.00452173	4521.73	1	6
root	2	373199	FullDelay	0.00452173	4521.73	1	6
root	2	373200	LastDelay	0.00452173	4521.73	1	6
root	2	373200	FullDelay	0.00452173	4521.73	1	6
root	2	373201	LastDelay	0.00452173	4521.73	1	6
root	2	373201	FullDelay	0.00452173	4521.73	1	6
root	2	373202	LastDelay	0.00452173	4521.73	1	6
root	2	373202	FullDelay	0.00452173	4521.73	1	6
root	2	373203	LastDelay	0.00452173	4521.73	1	6
root	2	373203	FullDelay	0.00452173	4521.73	1	6
root	2	373204	LastDelay	0.00452173	4521.73	1	6
root	2	373204	FullDelay	0.00452173	4521.73	1	6
root	2	373205	LastDelay	0.00452173	4521.73	1	6
root	2	373205	FullDelay	0.00452173	4521.73	1	6
root	2	373206	LastDelay	0.00480546	4805.46	1	6
root	2	373206	FullDelay	0.00480546	4805.46	1	6
root	2	373207	LastDelay	0.00453973	4539.73	1	6
root	2	373207	FullDelay	0.00453973	4539.73	1	6
root	2	373208	LastDelay	0.00453973	4539.73	1	6
root	2	373208	FullDelay	0.00453973	4539.73	1	6
root	2	373209	LastDelay	0.00453973	4539.73	1	6
root	2	373209	FullDelay	0.00453973	4539.73	1	6
root	2	373210	LastDelay	0.00453973	4539.73	1	6
root	2	373210	FullDelay	0.00453973	4539.73	1	6
root	2	373211	LastDelay	0.00453973	4539.73	1	6
root	2	373211	FullDelay	0.00453973	4539.73	1	6
root	2	373212	LastDelay	0.00453973	4539.73	1	6
root	2	373212	FullDelay	0.00453973	4539.73	1	6
root	2	373213	LastDelay	0.00453973	4539.73	1	6
root	2	373213	FullDelay	0.00453973	4539.73	1	6
root	2	373214	LastDelay	0.00453973	4539.73	1	6
root	2	373214	FullDelay	0.00453973	4539.73	1	6
root	2	373215	LastDelay	0.00453973	4539.73	1	6
root	2	373215	FullDelay	0.00453973	4539.73	1	6
root	2	373216	LastDelay	0.00453973	4539.73	1	6
root	2	373216	FullDelay	0.00453973	4539.73	1	6
root	2	373217	LastDelay	0.00453973	4539.73	1	6
root	2	373217	FullDelay	0.00453973	4539.73	1	6
root	2	373218	LastDelay	0.00453973	4539.73	1	6
root	2	373218	FullDelay	0.00453973	4539.73	1	6
root	2	373219	LastDelay	0.00453973	4539.73	1	6
root	2	373219	FullDelay	0.00453973	4539.73	1	6
root	2	373220	LastDelay	0.00453973	4539.73	1	6
root	2	373220	FullDelay	0.00453973	4539.73	1	6
root	2	373221	LastDelay	0.00453973	4539.73	1	6
root	2	373221	FullDelay	0.00453973	4539.73	1	6
root	2	373222	LastDelay	0.00453973	4539.73	1	6
root	2	373222	FullDelay	0.00453973	4539.73	1	6
root	2	373223	LastDelay	0.00482346	4823.46	1	6
root	2	373223	FullDelay	0.00482346	4823.46	1	6
root	2	373224	LastDelay	0.00482346	4823.46	1	6
root	2	373224	FullDelay	0.00482346	4823.46	1	6
root	2	373225	LastDelay	0.00482346	4823.46	1	6
root	2	373225	FullDelay	0.00482346	4823.46	1	6
root	2	373226	LastDelay	0.00482346	4823.46	1	6
root	2	373226	FullDelay	0.00482346	4823.46	1	6
root	2	373227	LastDelay	0.00482346	4823.46	1	6
root	2	373227	FullDelay	0.00482346	4823.46	1	6
root	2	373228	LastDelay	0.00482346	4823.46	1	6
root	2	373228	FullDelay	0.00482346	4823.46	1	6
root	2	373229	LastDelay	0.00482346	4823.46	1	6
root	2	373229	FullDelay	0.00482346	4823.46	1	6
root	2	373230	LastDelay	0.00482346	4823.46	1	6
root	2	373230	FullDelay	0.00482346	4823.46	1	6
root	2	373231	LastDelay	0.00482346	4823.46	1	6
root	2	373231	FullDelay	0.00482346	4823.46	1	6
root	2	373232	LastDelay	0.00482346	4823.46	1	6
root	2	373232	FullDelay	0.00482346	4823.46	1	6
root	2	373233	LastDelay	0.00482346	4823.46	1	6
root	2	373233	FullDelay	0.00482346	4823.46	1	6
root	2	373234	LastDelay	0.00482346	4823.46	1	6
root	2	373234	FullDelay	0.00482346	4823.46	1	6
root	2	373235	LastDelay	0.00482346	4823.46	1	6
root	2	373235	FullDelay	0.00482346	4823.46	1	6
root	2	373236	LastDelay	0.00482346	4823.46	1	6
root	2	373236	FullDelay	0.00482346	4823.46	1	6
root	2	373237	LastDelay	0.00482346	4823.46	1	6
root	2	373237	FullDelay	0.00482346	4823.46	1	6
root	2	373238	LastDelay	0.00482346	4823.46	1	6
root	2	373238	FullDelay	0.00482346	4823.46	1	6
root	2	373239	LastDelay	0.00482346	4823.46	1	6
root	2	373239	FullDelay	0.00482346	4823.46	1	6
root	2	373240	LastDelay	0.00482346	4823.46	1	6
root	2	373240	FullDelay	0.00482346	4823.46	1	6
root	2	373241	LastDelay	0.00510719	5107.19	1	6
root	2	373241	FullDelay	0.00510719	5107.19	1	6
root	2	373242	LastDelay	0.00510719	5107.19	1	6
root	2	373242	FullDelay	0.00510719	5107.19	1	6
root	2	373243	LastDelay	0.00510719	5107.19	1	6
root	2	373243	FullDelay	0.00510719	5107.19	1	6
root	2	373244	LastDelay	0.00510719	5107.19	1	6
root	2	373244	FullDelay	0.00510719	5107.19	1	6
root	2	373245	LastDelay	0.00510719	5107.19	1	6
root	2	373245	FullDelay	0.00510719	5107.19	1	6
root	2	373246	LastDelay	0.00510719	5107.19	1	6
root	2	373246	FullDelay	0.00510719	5107.19	1	6
root	2	373247	LastDelay	0.00510719	5107.19	1	6
root	2	373247	FullDelay	0.00510719	5107.19	1	6
root	2	373248	LastDelay	0.00510719	5107.19	1	6
root	2	373248	FullDelay	0.00510719	5107.19	1	6
root	2	373249	LastDelay	0.00510719	5107.19	1	6
root	2	373249	FullDelay	0.00510719	5107.19	1	6
root	2	373250	LastDelay	0.00510719	5107.19	1	6
root	2	373250	FullDelay	0.00510719	5107.19	1	6
root	2	373251	LastDelay	0.00510719	5107.19	1	6
root	2	373251	FullDelay	0.00510719	5107.19	1	6
root	2	373252	LastDelay	0.00510719	5107.19	1	6
root	2	373252	FullDelay	0.00510719	5107.19	1	6
root	2	373253	LastDelay	0.00510719	5107.19	1	6
root	2	373253	FullDelay	0.00510719	5107.19	1	6
root	2	373254	LastDelay	0.00510719	5107.19	1	6
root	2	373254	FullDelay	0.00510719	5107.19	1	6
root	2	373255	LastDelay	0.00510719	5107.19	1	6
root	2	373255	FullDelay	0.00510719	5107.19	1	6
root	2	373256	LastDelay	0.00510719	5107.19	1	6
root	2	373256	FullDelay	0.00510719	5107.19	1	6
root	2	373257	LastDelay	0.00510719	5107.19	1	6
root	2	373257	FullDelay	0.00510719	5107.19	1	6
root	2	373258	LastDelay	0.00510719	5107.19	1	6
root	2	373258	FullDelay	0.00510719	5107.19	1	6
root	2	373259	LastDelay	0.00510719	5107.19	1	6
root	2	373259	FullDelay	0.00510719	5107.19	1	6
root	2	373260	LastDelay	0.00539093	5390.93	1	6
root	2	373260	FullDelay	0.00539093	5390.93	1	6
root	2	373261	LastDelay	0.00539093	5390.93	1	6
root	2	373261	FullDelay	0.00539093	5390.93	1	6
root	2	373262	LastDelay	0.00539093	5390.93	1	6
root	2	373262	FullDelay	0.00539093	5390.93	1	6
root	2	373263	LastDelay	0.00539093	5390.93	1	6
root	2	373263	FullDelay	0.00539093	5390.93	1	6
root	2	373264	LastDelay	0.00539093	5390.93	1	6
root	2	373264	FullDelay	0.00539093	5390.93	1	6
root	2	373265	LastDelay	0.00539093	5390.93	1	6
root	2	373265	FullDelay	0.00539093	5390.93	1	6
